,P_Surplus,Confidence,Signal,Volume_MWh,ID_Price_RON,Imb_Price_Pos,Imb_Price_Neg,PnL_RON,Cumulative_PnL_RON,Actual_Imb_Volume,Actual_Sign,Prediction_Correct
2024-07-02 16:15:00,0.07475653340966555,0.8504869331806689,BUY,8.50486933180669,401.35,1207.36,1207.36,6855.009730129509,362780.4533172529,-252.0,-1.0,True
2024-07-02 16:30:00,0.06055438850603312,0.8788912229879338,BUY,8.788912229879337,590.42,1263.61,1263.61,5916.6078240324705,368697.0611412854,-220.0,-1.0,True
2024-07-02 16:45:00,0.0647852935871147,0.8704294128257706,BUY,8.704294128257706,763.47,1313.63,1313.63,4788.75445760226,373485.8155988877,-276.0,-1.0,True
2024-07-02 17:00:00,0.0750103752602273,0.8499792494795454,BUY,8.499792494795454,537.32,-422.47,1541.82,-8158.0158385797295,365327.79976030794,-56.0,-1.0,True
2024-07-02 17:15:00,0.04657574593196868,0.9068485081360627,BUY,9.068485081360627,550.36,344.8,1095.74,-1864.1177933244905,363463.6819669835,-28.0,-1.0,True
2024-07-02 17:30:00,0.03976280847564662,0.9204743830487068,BUY,9.204743830487068,700.96,30.0,269.63,-6176.014920503603,357287.6670464799,16.0,1.0,False
2024-07-02 17:45:00,0.05428102203601666,0.8914379559279667,BUY,8.914379559279666,753.77,27.89,162.13,-6470.7698344899245,350816.89721198997,40.0,1.0,False
2024-07-02 18:00:00,0.10487245292201568,0.7902550941559686,BUY,7.902550941559686,915.87,30.0,-979.8,-7000.632802599479,343816.2644093905,128.0,1.0,False
2024-07-02 18:15:00,0.10665289031253271,0.7866942193749346,BUY,7.866942193749345,853.66,30.0,30.0,-6479.685607303585,337336.57880208694,112.0,1.0,False
2024-07-02 18:30:00,0.08451704931946659,0.8309659013610668,BUY,8.309659013610668,790.3,30.0,-366.81,-6317.8337480481905,331018.74505403877,52.0,1.0,False
2024-07-02 18:45:00,0.22261819954414241,0.5547636009117152,BUY,5.547636009117152,730.18,30.0,30.0,-3884.343780863647,327134.40127317514,140.0,1.0,False
2024-07-02 19:00:00,0.163342290386818,0.673315419226364,BUY,6.7331541922636395,653.23,30.0,30.0,-4196.303687244468,322938.09758593066,108.0,1.0,False
2024-07-02 19:15:00,0.21482172275660577,0.5703565544867885,BUY,5.703565544867884,559.51,25.71,25.71,-3044.5632878504766,319893.5342980802,172.0,1.0,False
2024-07-02 19:30:00,0.41258679489910965,0.1748264102017807,BUY,1.748264102017807,438.72,30.0,30.0,-714.5505037767181,319178.9837943035,248.0,1.0,False
2024-07-02 19:45:00,0.5334491579634248,0.0668983159268497,SELL,0.6689831592684969,423.05,30.0,30.0,262.94383075048273,319441.92762505397,408.0,1.0,True
2024-07-02 20:00:00,0.396422023777834,0.20715595244433205,BUY,2.0715595244433205,619.69,1010.63,1010.63,809.8554804858716,320251.78310553986,-52.0,-1.0,True
2024-07-02 20:15:00,0.3570713834933826,0.28585723301323485,BUY,2.8585723301323487,621.18,1015.72,1015.72,1127.8211271304172,321379.6042326703,-140.0,-1.0,True
2024-07-02 20:30:00,0.5677561119975725,0.13551222399514495,SELL,1.3551222399514495,567.38,2880.87,2880.87,-3135.0617509052786,318244.542481765,-208.0,-1.0,False
2024-07-02 20:45:00,0.6272155898296362,0.2544311796592724,SELL,2.544311796592724,567.38,2276.18,2276.18,-4347.7199980176465,313896.8224837473,-136.0,-1.0,False
2024-07-02 21:00:00,0.42482950561266153,0.15034098877467694,BUY,1.5034098877467694,578.13,1103.94,1103.94,790.507953076129,314687.3304368235,-376.0,-1.0,True
2024-07-02 21:15:00,0.46878986407490386,0.06242027185019228,BUY,0.6242027185019228,561.26,982.1,982.1,262.6894720543492,314950.01990887785,-408.0,-1.0,True
2024-07-02 21:30:00,0.5961120429727687,0.1922240859455373,SELL,1.922240859455373,350.68,1325.48,1325.48,-1873.8003897970975,313076.21951908077,-328.0,-1.0,False
2024-07-02 21:45:00,0.24331046583121183,0.5133790683375763,BUY,5.1337906833757625,327.64,-811.06,1677.22,-5845.84745115998,307230.3720679208,-180.0,-1.0,True
2024-07-02 22:00:00,0.14525340394727412,0.7094931921054517,BUY,7.094931921054517,469.48,-26144.86,31165.95,-188826.93042379807,118403.44164412274,-272.0,-1.0,True
2024-07-02 22:15:00,0.11285372976360268,0.7742925404727946,BUY,7.742925404727946,441.61,-6564.12,3719.06,-54244.84479566471,64158.59684845803,-288.0,-1.0,True
2024-07-02 22:30:00,0.12161969036962011,0.7567606192607598,BUY,7.567606192607598,442.65,1935.13,1935.13,11294.500890342988,75453.09773880102,-288.0,-1.0,True
2024-07-02 22:45:00,0.11588803104180652,0.768223937916387,BUY,7.68223937916387,445.09,985.37,985.37,4150.5602917746555,79603.65803057568,-268.0,-1.0,True
2024-07-02 23:00:00,0.13166821605925985,0.7366635678814804,BUY,7.366635678814804,491.53,1222.24,1222.24,5382.874356866766,84986.53238744245,-248.0,-1.0,True
2024-07-02 23:15:00,0.16079785953726894,0.6784042809254621,BUY,6.784042809254621,544.88,1071.81,1071.81,3574.715677480537,88561.24806492298,-256.0,-1.0,True
2024-07-02 23:30:00,0.24709352699336815,0.5058129460132637,BUY,5.058129460132637,417.92,1159.61,1159.61,3751.5640392857745,92312.81210420876,-232.0,-1.0,True
2024-07-02 23:45:00,0.18879270952004792,0.6224145809599042,BUY,6.224145809599042,357.8,-351.19,1276.85,-4412.857137547625,87899.95496666113,-124.0,-1.0,True
2024-07-03 00:00:00,0.22825292650561518,0.5434941469887696,BUY,5.434941469887696,768.9,-1320.91,1895.35,-11357.995033186005,76541.95993347513,-92.0,-1.0,True
2024-07-03 00:15:00,0.1939492148665041,0.6121015702669919,BUY,6.121015702669919,408.71,-1762.09,2187.17,-13287.500887355858,63254.45904611927,-68.0,-1.0,True
2024-07-03 00:30:00,0.21210873004266514,0.5757825399146697,BUY,5.7578253991466966,405.63,1735.64,1735.64,7657.965359119099,70912.42440523837,-68.0,-1.0,True
2024-07-03 00:45:00,0.16627959348829188,0.6674408130234162,BUY,6.674408130234162,398.26,-166.62,968.55,-3770.239664606673,67142.1847406317,68.0,1.0,False
2024-07-03 01:00:00,0.11258286478539838,0.7748342704292033,BUY,7.748342704292033,464.3,-267.73,-267.73,-5672.0193098228965,61470.1654308088,228.0,1.0,False
2024-07-03 01:15:00,0.1465821926619388,0.7068356146761223,BUY,7.068356146761223,472.82,-246.19,-246.19,-5082.218753082787,56387.94667772601,252.0,1.0,False
2024-07-03 01:30:00,0.1640443851284671,0.6719112297430658,BUY,6.719112297430659,471.02,-2233.19,-2233.19,-18169.890665834962,38218.05601189105,232.0,1.0,False
2024-07-03 01:45:00,0.17262399026404415,0.6547520194719116,BUY,6.547520194719116,421.7,-1428.08,-1428.08,-12111.471905787526,26106.584106103524,300.0,1.0,False
2024-07-03 02:00:00,0.26699836669687005,0.4660032666062599,BUY,4.660032666062599,367.2,-584.94,-584.94,-4437.003502664844,21669.58060343868,152.0,1.0,False
2024-07-03 02:15:00,0.2667717447552984,0.4664565104894032,BUY,4.664565104894032,369.04,30.0,30.0,-1581.4741531632726,20088.10645027541,152.0,1.0,False
2024-07-03 02:30:00,0.4149781259234083,0.17004374815318335,BUY,1.7004374815318335,376.86,30.0,30.0,-589.8137448441317,19498.29270543128,88.0,1.0,False
2024-07-03 02:45:00,0.6695941261495114,0.33918825229902283,SELL,3.3918825229902283,459.63,7.6,7.6,1533.232656867273,21031.52536229855,160.0,1.0,True
2024-07-03 03:00:00,0.7371894779615423,0.47437895592308466,SELL,4.743789559230846,299.02,-107.6,-107.6,1928.9197105744468,22960.445072872997,232.0,1.0,True
2024-07-03 03:15:00,0.719128250572064,0.43825650114412795,SELL,4.3825650114412795,464.45,10.17,10.17,1990.9116333975444,24951.35670627054,188.0,1.0,True
2024-07-03 03:30:00,0.7903331913567994,0.5806663827135987,SELL,5.806663827135987,499.24,30.0,30.0,2724.7189342452903,27676.07564051583,152.0,1.0,True
2024-07-03 03:45:00,0.5680482403853143,0.13609648077062864,SELL,1.3609648077062864,522.34,30.0,5.37,703.5779766399189,28379.65361715575,84.0,1.0,True
2024-07-03 04:00:00,0.6754899140628069,0.3509798281256138,SELL,3.509798281256138,658.66,-5.63,-5.63,2331.5239002556395,30711.17751741139,160.0,1.0,True
2024-07-03 04:15:00,0.46424695828342594,0.07150608343314813,BUY,0.7150608343314813,514.12,-75.11,-75.11,-421.33529541313874,30289.842221998253,128.0,1.0,False
2024-07-03 04:30:00,0.46921080266408083,0.061578394671838343,BUY,0.6157839467183834,599.58,-41.26,21.46,-394.61898441500887,29895.223237583243,108.0,1.0,False
2024-07-03 04:45:00,0.4692766371160497,0.061446725767900556,BUY,0.6144672576790056,617.15,-4.17,9.22,-381.7807965411197,29513.442441042123,92.0,1.0,False
2024-07-03 05:00:00,0.4968857621018792,0.006228475796241639,NO_TRADE,0.0,702.6,26.15,-341.81,0.0,29513.442441042123,104.0,1.0,False
2024-07-03 05:15:00,0.5516952126352759,0.10339042527055176,SELL,1.0339042527055176,724.4,30.0,30.0,717.9431130787113,30231.385554120836,28.0,1.0,True
2024-07-03 05:30:00,0.380385276037131,0.23922944792573797,BUY,2.3922944792573797,585.94,13.72,13.72,-1368.918746920658,28862.466807200177,56.0,1.0,False
2024-07-03 05:45:00,0.46523344333059935,0.0695331133388013,BUY,0.695331133388013,577.63,13.43,13.43,-392.30582545751696,28470.16098174266,8.0,1.0,False
2024-07-03 06:00:00,0.4936908762518022,0.012618247496395618,NO_TRADE,0.0,784.38,1056.47,1056.47,0.0,28470.16098174266,-48.0,-1.0,False
2024-07-03 06:15:00,0.5870554497041272,0.1741108994082543,SELL,1.741108994082543,659.4,848.86,848.86,-329.8705100188787,28140.290471723783,-8.0,-1.0,False
2024-07-03 06:30:00,0.6486138013775299,0.29722760275505977,SELL,2.9722760275505977,531.89,1037.25,1037.25,-1502.0694132829701,26638.221058440813,-16.0,-1.0,False
2024-07-03 06:45:00,0.6327093644565795,0.2654187289131591,SELL,2.654187289131591,643.92,1083.46,1083.46,-1166.6214810648996,25471.599577375913,-68.0,-1.0,False
2024-07-03 07:00:00,0.44083894883204383,0.11832210233591234,BUY,1.1832210233591234,753.17,942.4,942.4,223.90091425024693,25695.50049162616,-112.0,-1.0,True
2024-07-03 07:15:00,0.5505342298947609,0.10106845978952173,SELL,1.0106845978952173,520.89,943.38,943.38,-427.00413576475034,25268.49635586141,-152.0,-1.0,False
2024-07-03 07:30:00,0.45841564843407256,0.08316870313185487,BUY,0.8316870313185487,490.09,939.45,939.45,373.7268843933031,25642.223240254712,-92.0,-1.0,True
2024-07-03 07:45:00,0.3574126732423696,0.28517465351526083,BUY,2.8517465351526083,443.9,941.42,941.42,1418.8009361691256,27061.024176423838,-76.0,-1.0,True
2024-07-03 08:00:00,0.2917338948876305,0.41653221022473896,BUY,4.16532210224739,527.86,1149.71,1149.71,2590.2055492825393,29651.229725706376,-204.0,-1.0,True
2024-07-03 08:15:00,0.34692521975979146,0.3061495604804171,BUY,3.061495604804171,517.91,1963.38,1963.38,4425.300051876286,34076.52977758266,-216.0,-1.0,True
2024-07-03 08:30:00,0.27562520569196286,0.4487495886160743,BUY,4.487495886160743,463.41,1593.53,1593.53,5071.408850867979,39147.93862845064,-160.0,-1.0,True
2024-07-03 08:45:00,0.28768826817797544,0.4246234636440491,BUY,4.246234636440491,418.37,945.1,945.1,2236.6191700523,41384.55779850294,-132.0,-1.0,True
2024-07-03 09:00:00,0.15706939046967144,0.6858612190606571,BUY,6.858612190606571,457.78,940.77,940.77,3312.641101941068,44697.198900444004,-140.0,-1.0,True
2024-07-03 09:15:00,0.25891094892234456,0.4821781021553109,BUY,4.821781021553109,433.7,963.66,963.66,2555.351070182286,47252.54997062629,-216.0,-1.0,True
2024-07-03 09:30:00,0.22159878841662045,0.5568024231667591,BUY,5.568024231667591,436.18,975.61,975.61,3003.559311288449,50256.109281914745,-168.0,-1.0,True
2024-07-03 09:45:00,0.13027279346427287,0.7394544130714542,BUY,7.394544130714542,430.21,992.06,992.06,4154.624619841965,54410.733901756714,-212.0,-1.0,True
2024-07-03 10:00:00,0.12533816773184442,0.7493236645363112,BUY,7.493236645363112,487.99,3139.47,3139.47,19868.16710044738,74278.90100220409,-212.0,-1.0,True
2024-07-03 10:15:00,0.11479541922047665,0.7704091615590467,BUY,7.7040916155904675,458.28,933.13,933.13,3658.287903663134,77937.18890586722,-204.0,-1.0,True
2024-07-03 10:30:00,0.12080848878936579,0.7583830224212684,BUY,7.583830224212685,461.32,1795.16,932.55,10115.61610626385,88052.80501213108,-44.0,-1.0,True
2024-07-03 10:45:00,0.13262377916981727,0.7347524416603655,BUY,7.347524416603655,387.31,932.49,932.49,4005.723361443981,92058.52837357506,-80.0,-1.0,True
2024-07-03 11:00:00,0.08843561557825712,0.8231287688434857,BUY,8.231287688434858,513.18,1735.24,932.85,10059.127432528701,102117.65580610375,-60.0,-1.0,True
2024-07-03 11:15:00,0.1094042030147921,0.7811915939704158,BUY,7.811915939704158,524.18,932.52,932.52,3189.9177548187963,105307.57356092255,-108.0,-1.0,True
2024-07-03 11:30:00,0.09730128384786321,0.8053974323042736,BUY,8.053974323042736,462.26,-19.5,570.99,-3880.0826698690685,101427.49089105349,60.0,1.0,False
2024-07-03 11:45:00,0.12075429929592997,0.7584914014081401,BUY,7.5849140140814,537.76,-48.5,825.6,-4446.731689895361,96980.75920115813,60.0,1.0,False
2024-07-03 12:00:00,0.10889378677449882,0.7822124264510024,BUY,7.822124264510024,400.1,-84.39,-84.39,-3789.7409849124615,93191.01821624566,96.0,1.0,False
2024-07-03 12:15:00,0.26192269200408486,0.4761546159918303,BUY,4.761546159918303,516.41,11.81,11.81,-2402.6761922947753,90788.34202395089,60.0,1.0,False
2024-07-03 12:30:00,0.24649740251756294,0.5070051949648742,BUY,5.070051949648741,636.01,30.0,30.0,-3072.5021820066336,87715.83984194425,92.0,1.0,False
2024-07-03 12:45:00,0.3003942809513064,0.39921143809738724,BUY,3.9921143809738724,539.21,30.0,610.19,-2032.8245639357058,85683.01527800855,176.0,1.0,False
2024-07-03 13:00:00,0.23107363523115354,0.5378527295376929,BUY,5.378527295376929,424.89,2.86,436.79,-2269.899874467925,83413.11540354062,152.0,1.0,False
2024-07-03 13:15:00,0.3241249667607538,0.3517500664784924,BUY,3.517500664784924,465.15,1.43,1.43,-1631.135408274065,81781.97999526656,152.0,1.0,False
2024-07-03 13:30:00,0.38936067435597166,0.22127865128805668,BUY,2.212786512880567,720.27,0.62,423.58,-1592.4318139944999,80189.54818127207,156.0,1.0,False
2024-07-03 13:45:00,0.4746407375896747,0.050718524820650646,BUY,0.5071852482065065,870.23,0.66,0.66,-441.03307628293186,79748.51510498914,108.0,1.0,False
2024-07-03 14:00:00,0.41899819667626503,0.16200360664746993,BUY,1.6200360664746993,410.65,0.74,0.74,-664.068984008644,79084.4461209805,112.0,1.0,False
2024-07-03 14:15:00,0.33779069075498824,0.3244186184900235,BUY,3.244186184900235,470.23,0.73,0.73,-1523.1454138106603,77561.30070716984,92.0,1.0,False
2024-07-03 14:30:00,0.39713230875052896,0.20573538249894208,BUY,2.0573538249894208,485.11,0.71,0.71,-996.5821928248755,76564.71851434496,52.0,1.0,False
2024-07-03 14:45:00,0.3197377651474741,0.3605244697050518,BUY,3.605244697050518,1021.78,0.7,0.7,-3681.2432552643427,72883.47525908062,56.0,1.0,False
2024-07-03 15:00:00,0.4159411343419019,0.16811773131619623,BUY,1.6811773131619623,345.85,0.72,459.0,-580.2247260915881,72303.25053298903,144.0,1.0,False
2024-07-03 15:15:00,0.44943900398927283,0.10112199202145433,BUY,1.0112199202145433,525.02,1.55,465.57,-529.343291634707,71773.90724135432,132.0,1.0,False
2024-07-03 15:30:00,0.33798392939243305,0.3240321412151339,BUY,3.240321412151339,696.83,1.0,467.44,-2254.7128482172666,69519.19439313705,84.0,1.0,False
2024-07-03 15:45:00,0.2696608801024951,0.46067823979500977,BUY,4.606782397950098,931.3,0.78,0.78,-4286.703156940524,65232.491236196525,88.0,1.0,False
2024-07-03 16:00:00,0.32605044238762654,0.3478991152247469,BUY,3.4789911522474695,340.48,-554.96,-554.96,-3115.2278373684744,62117.26339882805,152.0,1.0,False
2024-07-03 16:15:00,0.27306401926590435,0.4538719614681913,BUY,4.538719614681913,593.51,0.7,342.37,-2690.5983747795844,59426.66502404847,124.0,1.0,False
2024-07-03 16:30:00,0.24411428020225534,0.5117714395954893,BUY,5.117714395954893,693.15,-310.6,1404.44,-5136.905824939724,54289.75919910874,-64.0,-1.0,True
2024-07-03 16:45:00,0.40395830927721543,0.19208338144556913,BUY,1.9208338144556913,778.65,1093.12,1093.12,604.0446096318811,54893.803808740624,-52.0,-1.0,True
2024-07-03 17:00:00,0.5188849919041084,0.037769983808216834,SELL,0.37769983808216834,587.53,1246.77,1246.77,-248.99484125728867,54644.80896748333,-32.0,-1.0,False
2024-07-03 17:15:00,0.37500406097584377,0.24999187804831247,BUY,2.4999187804831244,705.59,1246.77,1246.77,1352.9060456218572,55997.71501310519,-20.0,-1.0,True
2024-07-03 17:30:00,0.400829339162586,0.198341321674828,BUY,1.9834132167482799,853.41,1246.77,1246.77,780.1954229401034,56777.91043604529,-32.0,-1.0,True
2024-07-03 17:45:00,0.4384192487475114,0.12316150250497715,BUY,1.2316150250497715,857.49,30.0,-2.05,-1019.1491170784354,55758.761318966855,32.0,1.0,False
2024-07-03 18:00:00,0.48942796678178035,0.02114406643643929,BUY,0.2114406643643929,1104.99,30.0,30.0,-227.29659978507874,55531.46471918178,84.0,1.0,False
2024-07-03 18:15:00,0.27512388378923053,0.44975223242153894,BUY,4.49752232421539,1041.98,30.0,30.0,-4551.40264165949,50980.06207752229,148.0,1.0,False
2024-07-03 18:30:00,0.2589031675753083,0.4821936648493834,BUY,4.821936648493834,1054.88,0.72,0.72,-5083.09273737626,45896.96934014603,152.0,1.0,False
2024-07-03 18:45:00,0.19190611485456036,0.6161877702908793,BUY,6.161877702908793,1054.78,2.73,2.73,-6482.603437345196,39414.36590280083,232.0,1.0,False
2024-07-03 19:00:00,0.22375070483175566,0.5524985903364887,BUY,5.524985903364888,924.13,0.76,242.91,-5101.606233590037,34312.7596692108,68.0,1.0,False
2024-07-03 19:15:00,0.3235727678175154,0.35285446436496914,BUY,3.5285446436496914,907.71,0.98,0.98,-3199.437284736485,31113.32238447431,192.0,1.0,False
2024-07-03 19:30:00,0.561490062530418,0.122980125060836,SELL,1.22980125060836,811.4,2.46,2.46,994.8354236671266,32108.157808141437,316.0,1.0,True
2024-07-03 19:45:00,0.7258293209443425,0.451658641888685,SELL,4.51658641888685,4.98,0.6,0.6,19.782648514724407,32127.94045665616,400.0,1.0,True
2024-07-03 20:00:00,0.6781867525826684,0.3563735051653367,SELL,3.5637350516533672,632.08,642.1,1082.1,-1603.752047945048,30524.188408711114,-24.0,-1.0,False
2024-07-03 20:15:00,0.6540270388748466,0.3080540777496932,SELL,3.080540777496932,665.33,428.68,1090.93,-1311.0781549026942,29213.11025380842,-8.0,-1.0,False
2024-07-03 20:30:00,0.710495815523968,0.420991631047936,SELL,4.20991631047936,611.18,0.6,1693.51,-4556.518720321125,24656.591533487295,36.0,1.0,True
2024-07-03 20:45:00,0.7423567352934585,0.48471347058691694,SELL,4.84713470586917,530.5,-3634.2,-3634.2,20186.86190953333,44843.453443020626,68.0,1.0,True
2024-07-03 21:00:00,0.514888252977701,0.029776505955402044,SELL,0.29776505955402044,746.55,1395.1,1395.1,-193.11552937375995,44650.337913646865,-208.0,-1.0,False
2024-07-03 21:15:00,0.6598897498896282,0.31977949977925646,SELL,3.1977949977925646,607.04,985.61,985.61,-1210.5892523143314,43439.74866133253,-260.0,-1.0,False
2024-07-03 21:30:00,0.6188912077368655,0.2377824154737309,SELL,2.377824154737309,607.04,1295.96,1295.96,-1638.130616681627,41801.6180446509,-80.0,-1.0,False
2024-07-03 21:45:00,0.34374527859901516,0.3125094428019697,BUY,3.125094428019697,607.04,1145.23,1145.23,1681.8945702159208,43483.51261486682,-120.0,-1.0,True
2024-07-03 22:00:00,0.21282964600105328,0.5743407079978935,BUY,5.743407079978935,1000.45,988.21,988.21,-70.29930265894221,43413.21331220788,-188.0,-1.0,True
2024-07-03 22:15:00,0.25976704299138736,0.48046591401722527,BUY,4.8046591401722525,982.28,988.3,988.3,28.92404802383687,43442.13736023172,-208.0,-1.0,True
2024-07-03 22:30:00,0.28640558656351434,0.42718882687297133,BUY,4.271888268729713,323.36,994.8,994.8,2868.316659155878,46310.454019387595,-156.0,-1.0,True
2024-07-03 22:45:00,0.14123095237406036,0.7175380952518793,BUY,7.175380952518793,175.34,987.23,987.23,5825.620041540483,52136.07406092808,-100.0,-1.0,True
2024-07-03 23:00:00,0.11828644890596067,0.7634271021880786,BUY,7.634271021880786,899.86,934.77,934.77,266.512401373858,52402.58646230194,-140.0,-1.0,True
2024-07-03 23:15:00,0.22062631047054157,0.5587473790589168,BUY,5.5874737905891685,778.07,936.9,936.9,887.4584621592772,53290.04492446122,-100.0,-1.0,True
2024-07-03 23:30:00,0.34184843124201003,0.31630313751597994,BUY,3.1630313751597994,287.18,937.51,937.51,2057.014194207672,55347.05911866889,-80.0,-1.0,True
2024-07-03 23:45:00,0.3328240625864009,0.3343518748271982,BUY,3.3435187482719817,169.67,4.8,612.76,-551.2459360276015,54795.81318264129,4.0,1.0,False
2024-07-04 00:00:00,0.23484770195377097,0.5303045960924581,BUY,5.303045960924581,383.44,855.07,855.07,2501.0755665508605,57296.88874919215,-60.0,-1.0,True
